program,0_-2_0_-1_0,0_-2_-1_-1_0,0_-2_-1_0_-1,1_-3_-1_0_-1,0_-3_-1_0_-1,0_-3_-2_0_-1,1_-3_-1_0_0,0_-2_-1_-1_-1,1_-4_-1_0_-1,1_-2_-1_-1_0,1_-2_-1_-1_-1,1_-3_-2_0_-1,2_-3_-1_0_-1,1_-3_-1_1_-1,0_-2_0_0_0,0_-3_-1_0_0,1_-3_-1_-1_0,1_-4_-2_0_-1,2_-3_-2_0_-1,0_-3_-1_1_-1,2_-3_-1_-1_-1,1_-1_-1_-1_-1,1_-3_-1_-1_-1,0_-3_-1_-1_0,0_-4_-1_0_-1,2_-3_-1_0_0,-1_-2_-1_0_-1,0_-4_-1_1_-1,1_-2_0_-1_0,0_-3_-1_-1_-1,2_-4_-1_0_-1,1_-3_0_-1_0,-1_-3_0_0_-1,0_-3_0_0_0,1_-4_0_0_0,0_-3_0_-1_0,1_-4_-1_0_0,2_-4_-1_0_0,1_-4_-1_1_-1,2_-4_0_0_0,0_-3_0_0_-1,0_-4_0_0_-1,0_-4_0_0_0,1_-5_-1_0_-1,1_-5_-1_1_-1,-1_-3_0_0_0,1_-4_0_-1_0,1_-4_-1_-1_-1,1_-3_0_-1_-1,1_-4_-1_-1_0,1_-5_-1_-1_0,2_-5_-1_0_-1,2_-5_-1_0_0,0_-4_-1_-1_-1,0_-4_0_-1_0,0_-5_0_0_0,0_-3_1_-1_0,-1_-3_0_-1_0,-1_-4_0_0_0,0_-4_0_1_-1,0_-5_0_1_-1,0_-5_-1_1_-1,0_-5_-1_0_-1,1_-4_0_0_-1,1_-5_0_0_0,0_-3_0_-1_-1,1_-5_-1_0_0,-1_-3_1_0_0,0_-4_1_-1_0,1_-4_0_-1_-1,1_-6_-1_0_-1,-1_-4_0_-1_0,0_-5_0_0_-1,0_-4_1_0_0,0_-3_1_0_0,0_-6_-1_1_-1,1_-5_0_-1_0,2_-5_-1_1_-1,2_-6_0_0_0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_434/gp-fit-logit.stan,2.0,0.0,1.0,6.0,1.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,154.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,8.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,58.0,9.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_239/gp-fit-logit.stan,2.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,8.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,10.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,58.0,9.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_457/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,10.0,16.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_225/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,152.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,9.0,15.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,50.0,0.0,0.0,56.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_238/gp-fit-logit.stan,2.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,8.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_55/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,9.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,8.0,16.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_489/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,9.0,18.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,50.0,0.0,0.0,58.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_169/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,9.0,18.0,0.0,9.0,0.0,4.0,0.0,0.0,3.0,15.0,0.0,0.0,13.0,5.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_508/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,8.0,16.0,0.0,8.0,0.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_464/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,8.0,18.0,0.0,11.0,0.0,4.0,0.0,0.0,3.0,16.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_214/gp-fit-logit.stan,2.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,11.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,9.0,18.0,0.0,7.0,0.0,4.0,0.0,0.0,4.0,13.0,0.0,0.0,16.0,5.0,0.0,1.0,0.0,50.0,0.0,0.0,58.0,11.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_89/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,154.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,9.0,19.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,13.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,49.0,0.0,0.0,57.0,7.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_301/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,8.0,15.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-212828716107/progs20190621-212828716107_prob_rand_540/gp-fit-logit.stan,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,8.0,15.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,50.0,0.0,0.0,57.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_426/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,10.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_399/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_537/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_435/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_266/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,10.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_291/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,10.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_202/hmm-analytic.stan,5.0,0.0,11.0,5.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,203.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_122/hmm-analytic.stan,6.0,0.0,16.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,202.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_341/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,9.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_408/hmm-analytic.stan,6.0,0.0,15.0,6.0,0.0,0.0,7.0,0.0,10.0,0.0,4.0,3.0,1.0,6.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,203.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_542/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_395/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,54.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_107/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_465/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_444/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_578/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_459/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_157/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_140/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,9.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,11.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_290/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,7.0,0.0,10.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,9.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205418087421/progs20190621-205418087421_prob_rand_565/hmm-analytic.stan,6.0,0.0,14.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,4.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,204.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,2.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
